img_id,cam_id,seq_id,frame_id,bbox_id,x_min,x_max,y_min,y_max,label_l1,label_l2,fao_mfa,train,val,test,is_fish
daa5f562-db28-11ea-b314-af37a63b2307,60,4738,42,3,367,536,227,580,Human,HUMAN,81,True,False,False,False
daa5f562-db28-11ea-b314-af37a63b2307,60,4738,42,4,551,742,187,544,Human,HUMAN,81,True,False,False,False
daa5f562-db28-11ea-b314-af37a63b2307,60,4738,42,5,558,677,55,208,Human,HUMAN,81,True,False,False,False
daa5f562-db28-11ea-b314-af37a63b2307,60,4738,42,6,607,783,0,98,Human,HUMAN,81,True,False,False,False
da8fbea0-db28-11ea-9bed-632a0206a32f,56,4690,21,1,547,774,487,749,Human,HUMAN,81,False,True,False,False
da8fbea0-db28-11ea-9bed-632a0206a32f,56,4690,21,2,1052,1249,663,749,Human,HUMAN,81,False,True,False,False
da4505f4-db28-11ea-a3cb-17b87d02d3f2,52,4624,20,1,555,670,387,504,Human,HUMAN,71,True,False,False,False
da4505f4-db28-11ea-a3cb-17b87d02d3f2,52,4624,20,2,644,779,314,496,Human,HUMAN,71,True,False,False,False
da4505f4-db28-11ea-a3cb-17b87d02d3f2,52,4624,20,3,721,809,127,280,Human,HUMAN,71,True,False,False,False
da4505f4-db28-11ea-a3cb-17b87d02d3f2,52,4624,20,4,729,786,74,127,Human,HUMAN,71,True,False,False,False
da4505f4-db28-11ea-a3cb-17b87d02d3f2,52,4624,20,5,696,738,32,127,Human,HUMAN,71,True,False,False,False
fc407018-5952-11ec-8705-93d754f25643,81,4597,51,15109,260,475,528,653,Yellowfin tuna,YFT,81,True,False,False,True
94faed7e-23f0-11e9-bd6d-8fc7a0921af6,26,4550,15,159612,162,661,324,562,Bigeye tuna,BET,81,False,False,True,True
94faed7e-23f0-11e9-bd6d-8fc7a0921af6,26,4550,15,159613,651,1012,0,340,Human,HUMAN,81,False,False,True,False
94faed7e-23f0-11e9-bd6d-8fc7a0921af6,26,4550,15,159614,69,560,523,649,Human,HUMAN,81,False,False,True,False
94a768d4-23f0-11e9-a9b9-235e288aa883,0,4491,10,1160,472,614,163,320,Human,HUMAN,71,True,False,False,False
94a768d4-23f0-11e9-a9b9-235e288aa883,0,4491,10,1161,332,465,219,361,Human,HUMAN,71,True,False,False,False
94a768d4-23f0-11e9-a9b9-235e288aa883,0,4491,10,1162,493,612,315,459,Human,HUMAN,71,True,False,False,False
94a768d4-23f0-11e9-a9b9-235e288aa883,0,4491,10,1163,550,741,357,572,Human,HUMAN,71,True,False,False,False
94a768d4-23f0-11e9-a9b9-235e288aa883,0,4491,10,1164,34,214,240,413,Human,HUMAN,71,True,False,False,False
fc52fc38-5952-11ec-a773-77cb53164a94,83,4458,68,41824,287,346,446,588,Albacore,ALB,81,True,False,False,True
fc52fc38-5952-11ec-a773-77cb53164a94,83,4458,68,41823,382,502,359,501,Albacore,ALB,81,True,False,False,True
da3fc148-db28-11ea-96f5-f74bb14fb742,52,4359,14,1,691,840,299,524,Human,HUMAN,71,True,False,False,False
da3fc148-db28-11ea-96f5-f74bb14fb742,52,4359,14,2,718,783,95,287,Human,HUMAN,71,True,False,False,False
da3fc148-db28-11ea-96f5-f74bb14fb742,52,4359,14,3,710,764,29,115,Human,HUMAN,71,True,False,False,False
da3fc148-db28-11ea-96f5-f74bb14fb742,52,4359,14,4,653,727,66,129,Human,HUMAN,71,True,False,False,False
daa8b98c-db28-11ea-b5b9-37aedd5952f4,60,4334,40,1,146,393,559,816,Human,HUMAN,81,True,False,False,False
daa8b98c-db28-11ea-b5b9-37aedd5952f4,60,4334,40,2,461,651,185,565,Human,HUMAN,81,True,False,False,False
daa8b98c-db28-11ea-b5b9-37aedd5952f4,60,4334,40,3,629,770,1,131,Human,HUMAN,81,True,False,False,False
daa8b98c-db28-11ea-b5b9-37aedd5952f4,60,4334,40,4,304,462,191,485,Human,HUMAN,81,True,False,False,False
daa8b98c-db28-11ea-b5b9-37aedd5952f4,60,4334,40,5,92,290,294,603,Human,HUMAN,81,True,False,False,False
daa8b98c-db28-11ea-b5b9-37aedd5952f4,60,4334,40,6,53,84,564,639,Skipjack tuna,SKJ,81,True,False,False,True
daa8b98c-db28-11ea-b5b9-37aedd5952f4,60,4334,40,7,67,124,554,651,Skipjack tuna,SKJ,81,True,False,False,True
94a803f2-23f0-11e9-ab69-d31ceb9c4977,0,4130,3,1705,0,185,321,470,Human,HUMAN,71,True,False,False,False
94a803f2-23f0-11e9-ab69-d31ceb9c4977,0,4130,3,1706,526,596,0,165,Human,HUMAN,71,True,False,False,False
94a803f2-23f0-11e9-ab69-d31ceb9c4977,0,4130,3,1707,195,309,1,217,Human,HUMAN,71,True,False,False,False
da554662-db28-11ea-b963-1bc07b3e9b32,57,4002,2,1,329,584,108,525,Human,HUMAN,71,True,False,False,False
da554662-db28-11ea-b963-1bc07b3e9b32,57,4002,2,2,621,795,0,341,Human,HUMAN,71,True,False,False,False
da6352d4-db28-11ea-9e22-d72996c0aee8,57,3982,26,1,842,1095,319,590,Human,HUMAN,71,True,False,False,False
da6352d4-db28-11ea-9e22-d72996c0aee8,57,3982,26,2,613,1103,375,550,Swordfish,BILL,71,True,False,False,True
da876ed0-db28-11ea-beac-c3fbf42d24cf,60,3958,17,1,301,684,539,911,Human,HUMAN,81,True,False,False,False
da876ed0-db28-11ea-beac-c3fbf42d24cf,60,3958,17,2,673,801,0,136,Human,HUMAN,81,True,False,False,False
da876ed0-db28-11ea-beac-c3fbf42d24cf,60,3958,17,3,31,276,664,821,Human,HUMAN,81,True,False,False,False
da876ed0-db28-11ea-beac-c3fbf42d24cf,60,3958,17,4,532,625,121,221,Human,HUMAN,81,True,False,False,False
da876ed0-db28-11ea-beac-c3fbf42d24cf,60,3958,17,5,234,338,677,769,Unknown,OTH,81,True,False,False,False
da4f2e4e-db28-11ea-bb22-9386a0789353,54,3927,5,1,0,121,39,320,Human,HUMAN,71,True,False,False,False
da4f2e4e-db28-11ea-bb22-9386a0789353,54,3927,5,2,145,244,18,136,Human,HUMAN,71,True,False,False,False
da4f2e4e-db28-11ea-bb22-9386a0789353,54,3927,5,3,278,338,0,88,Human,HUMAN,71,True,False,False,False
da8b29b2-db28-11ea-96e0-db6f0d3cec0b,56,3692,48,1,70,282,491,749,Human,HUMAN,81,False,True,False,False
da8b29b2-db28-11ea-96e0-db6f0d3cec0b,56,3692,48,2,641,866,498,749,Human,HUMAN,81,False,True,False,False
da8b29b2-db28-11ea-96e0-db6f0d3cec0b,56,3692,48,3,1067,1231,615,749,Human,HUMAN,81,False,True,False,False
da508b9a-db28-11ea-befb-23691653f450,54,3624,2,1,306,364,0,63,Human,HUMAN,71,True,False,False,False
da4e0a28-db28-11ea-b7f6-ef7bdff46e88,53,3584,24,1,7,153,0,188,Human,HUMAN,71,True,False,False,False
da4e0a28-db28-11ea-b7f6-ef7bdff46e88,53,3584,24,2,417,664,25,410,Human,HUMAN,71,True,False,False,False
da4e0a28-db28-11ea-b7f6-ef7bdff46e88,53,3584,24,3,527,578,349,467,Wahoo,OTH,71,True,False,False,True
94a87242-23f0-11e9-ac9c-473c6cbb3db8,0,3567,1,2061,451,511,0,97,Human,HUMAN,71,True,False,False,False
da7654c4-db28-11ea-afac-9362e16dd7ba,59,3316,16,1,518,659,462,582,Unknown,OTH,81,True,False,False,False
da7654c4-db28-11ea-afac-9362e16dd7ba,59,3316,16,2,474,632,291,516,Human,HUMAN,81,True,False,False,False
da7654c4-db28-11ea-afac-9362e16dd7ba,59,3316,16,4,775,920,201,485,Human,HUMAN,81,True,False,False,False
da7654c4-db28-11ea-afac-9362e16dd7ba,59,3316,16,5,871,999,278,578,Human,HUMAN,81,True,False,False,False
da7654c4-db28-11ea-afac-9362e16dd7ba,59,3316,16,6,946,1129,215,487,Human,HUMAN,81,True,False,False,False
94a7f682-23f0-11e9-ab43-4b392fb2a750,0,3287,3,1643,0,1279,0,719,No fish,NoF,71,True,False,False,False
da70a678-db28-11ea-a94c-9b7fcd61846a,59,3096,34,1,380,474,87,240,Human,HUMAN,81,True,False,False,False
da70a678-db28-11ea-a94c-9b7fcd61846a,59,3096,34,2,1015,1227,489,686,Human,HUMAN,81,True,False,False,False
da70a678-db28-11ea-a94c-9b7fcd61846a,59,3096,34,3,1080,1279,548,749,Human,HUMAN,81,True,False,False,False
da70a678-db28-11ea-a94c-9b7fcd61846a,59,3096,34,4,926,1051,138,222,Human,HUMAN,81,True,False,False,False
da70a5b0-db28-11ea-a94a-b73a60f19919,59,3096,32,1,925,1037,141,220,Human,HUMAN,81,True,False,False,False
da70a5b0-db28-11ea-a94a-b73a60f19919,59,3096,32,3,1057,1279,536,749,Human,HUMAN,81,True,False,False,False
da70a5b0-db28-11ea-a94a-b73a60f19919,59,3096,32,5,955,1182,319,575,Human,HUMAN,81,True,False,False,False
fc834078-5952-11ec-a8ef-7f3bd8520da5,86,3080,25,50813,403,673,475,644,Yellowfin tuna,YFT,81,True,False,False,True
dacee92c-db28-11ea-b844-cf6f8527daf9,68,3038,47,1,441,584,456,669,Yellowfin tuna,YFT,71,False,False,True,True
dacee92c-db28-11ea-b844-cf6f8527daf9,68,3038,47,2,210,403,330,669,Human,HUMAN,71,False,False,True,False
dacee92c-db28-11ea-b844-cf6f8527daf9,68,3038,47,3,512,766,382,669,Human,HUMAN,71,False,False,True,False
dacee92c-db28-11ea-b844-cf6f8527daf9,68,3038,47,4,508,772,275,474,Human,HUMAN,71,False,False,True,False
dacee92c-db28-11ea-b844-cf6f8527daf9,68,3038,47,5,359,477,200,524,Human,HUMAN,71,False,False,True,False
dacee92c-db28-11ea-b844-cf6f8527daf9,68,3038,47,6,549,623,97,359,Human,HUMAN,71,False,False,True,False
dacee92c-db28-11ea-b844-cf6f8527daf9,68,3038,47,7,607,722,105,304,Human,HUMAN,71,False,False,True,False
da9c7942-db28-11ea-a9b3-cb58cb5ffc07,59,2790,25,1,186,290,486,560,Skipjack tuna,SKJ,81,True,False,False,True
da9c7942-db28-11ea-a9b3-cb58cb5ffc07,59,2790,25,2,437,531,473,596,Skipjack tuna,SKJ,81,True,False,False,True
da9c7942-db28-11ea-a9b3-cb58cb5ffc07,59,2790,25,2,691,805,89,354,Human,HUMAN,81,True,False,False,False
da9c7942-db28-11ea-a9b3-cb58cb5ffc07,59,2790,25,3,793,989,510,708,Human,HUMAN,81,True,False,False,False
da9c7942-db28-11ea-a9b3-cb58cb5ffc07,59,2790,25,3,895,1035,117,202,Human,HUMAN,81,True,False,False,False
da9c7942-db28-11ea-a9b3-cb58cb5ffc07,59,2790,25,4,934,1096,178,470,Human,HUMAN,81,True,False,False,False
da9c7942-db28-11ea-a9b3-cb58cb5ffc07,59,2790,25,4,935,1097,179,472,Human,HUMAN,81,True,False,False,False
da9c7942-db28-11ea-a9b3-cb58cb5ffc07,59,2790,25,5,793,990,509,708,Human,HUMAN,81,True,False,False,False
da9c7942-db28-11ea-a9b3-cb58cb5ffc07,59,2790,25,5,895,1031,120,205,Human,HUMAN,81,True,False,False,False
da9c7942-db28-11ea-a9b3-cb58cb5ffc07,59,2790,25,6,443,519,483,588,Skipjack tuna,SKJ,81,True,False,False,True
da9c7942-db28-11ea-a9b3-cb58cb5ffc07,59,2790,25,7,307,404,639,691,Albacore,ALB,81,True,False,False,True
da9c7942-db28-11ea-a9b3-cb58cb5ffc07,59,2790,25,7,689,802,90,354,Human,HUMAN,81,True,False,False,False
da9c7942-db28-11ea-a9b3-cb58cb5ffc07,59,2790,25,8,195,276,501,540,Skipjack tuna,SKJ,81,True,False,False,True
94aea482-23f0-11e9-bbb3-03355aade1c4,2,2754,83,27523,639,769,314,450,Albacore,ALB,71,False,True,False,True
94aea482-23f0-11e9-bbb3-03355aade1c4,2,2754,83,27524,354,427,97,229,Human,HUMAN,71,False,True,False,False
94aea482-23f0-11e9-bbb3-03355aade1c4,2,2754,83,27525,588,684,52,139,Human,HUMAN,71,False,True,False,False
94aea482-23f0-11e9-bbb3-03355aade1c4,2,2754,83,27526,499,822,139,417,Human,HUMAN,71,False,True,False,False
94aea482-23f0-11e9-bbb3-03355aade1c4,2,2754,83,27527,815,1129,211,598,Human,HUMAN,71,False,True,False,False
da4cf03e-db28-11ea-b4f0-f3c1bda8453c,53,2752,4,2,1009,1298,172,324,Yellowfin tuna,YFT,71,True,False,False,True
da4cf03e-db28-11ea-b4f0-f3c1bda8453c,53,2752,4,3,1170,1359,157,418,Human,HUMAN,71,True,False,False,False
da4eb6a8-db28-11ea-b9ed-43d565a8fa79,53,2738,16,1,78,331,164,279,Mahi mahi,DOL,71,True,False,False,True
da4eb6a8-db28-11ea-b9ed-43d565a8fa79,53,2738,16,2,83,183,0,81,Human,HUMAN,71,True,False,False,False
fc857852-5952-11ec-ab80-3fcd679fd2f8,86,2687,22,51054,293,578,505,675,Yellowfin tuna,YFT,81,True,False,False,True
94c37416-23f0-11e9-ac37-d3eea660c63e,3,2482,65,96844,582,629,0,134,Human,HUMAN,81,True,False,False,False
94c37416-23f0-11e9-ac37-d3eea660c63e,3,2482,65,96845,618,694,74,226,Human,HUMAN,81,True,False,False,False
94c37416-23f0-11e9-ac37-d3eea660c63e,3,2482,65,96846,631,726,160,365,Human,HUMAN,81,True,False,False,False
da4d4552-db28-11ea-b5f7-2fee2899711e,53,2422,32,1,449,739,240,308,Great barracuda,OTH,71,True,False,False,True
da4d4552-db28-11ea-b5f7-2fee2899711e,53,2422,32,2,865,1108,224,313,Swordfish,BILL,71,True,False,False,True
da4d4552-db28-11ea-b5f7-2fee2899711e,53,2422,32,3,175,574,160,707,Human,HUMAN,71,True,False,False,False
da4d4552-db28-11ea-b5f7-2fee2899711e,53,2422,32,4,497,711,0,249,Human,HUMAN,71,True,False,False,False
fc36bc80-5952-11ec-ae31-cf2d733abfe6,98,2271,59,13930,695,1015,386,515,Albacore,ALB,71,True,False,False,True
94c4e404-23f0-11e9-afd0-c3e9b1f65659,5,2184,45,100913,460,520,147,208,Mahi mahi,DOL,81,True,False,False,True
94c4e404-23f0-11e9-afd0-c3e9b1f65659,5,2184,45,100914,519,640,85,220,Human,HUMAN,81,True,False,False,False
94c4e404-23f0-11e9-afd0-c3e9b1f65659,5,2184,45,100915,189,281,160,274,Human,HUMAN,81,True,False,False,False
94a732ba-23f0-11e9-a91c-a7bc7bcea87f,0,2026,8,923,145,265,5,142,Human,HUMAN,71,True,False,False,False
fc48b55c-5952-11ec-9401-3bbda40bbacc,81,1998,16,22055,405,444,342,430,Albacore,ALB,81,True,False,False,True
fc48b55c-5952-11ec-9401-3bbda40bbacc,81,1998,16,22044,405,444,342,430,Albacore,ALB,81,True,False,False,True
fc48b55c-5952-11ec-9401-3bbda40bbacc,81,1998,16,22030,405,444,342,430,Albacore,ALB,81,True,False,False,True
fc74d72c-5952-11ec-ba33-b720e20b1923,86,1853,37,52941,344,408,357,465,Yellowfin tuna,YFT,81,True,False,False,True
da5368f6-db28-11ea-b438-13fe8e3244cf,54,1645,21,1,186,278,1,119,Human,HUMAN,71,True,False,False,False
94b98df2-23f0-11e9-b83a-cb2ec220b94a,1,1499,85,61852,462,649,127,198,Albacore,ALB,71,True,False,False,True
94b98df2-23f0-11e9-b83a-cb2ec220b94a,1,1499,85,61853,1186,1279,0,170,Human,HUMAN,71,True,False,False,False
94b98df2-23f0-11e9-b83a-cb2ec220b94a,1,1499,85,61854,530,782,564,719,Human,HUMAN,71,True,False,False,False
94b98df2-23f0-11e9-b83a-cb2ec220b94a,1,1499,85,61855,0,362,98,512,Human,HUMAN,71,True,False,False,False
94b98df2-23f0-11e9-b83a-cb2ec220b94a,1,1499,85,61856,606,941,0,258,Human,HUMAN,71,True,False,False,False
94b98df2-23f0-11e9-b83a-cb2ec220b94a,1,1499,85,61857,455,686,649,719,Yellowfin tuna,YFT,71,True,False,False,True
94b98df2-23f0-11e9-b83a-cb2ec220b94a,1,1499,85,61858,387,640,67,137,Albacore,ALB,71,True,False,False,True
94b98df2-23f0-11e9-b83a-cb2ec220b94a,1,1499,85,61859,557,913,212,344,Albacore,ALB,71,True,False,False,True
94b98df2-23f0-11e9-b83a-cb2ec220b94a,1,1499,85,61860,869,1168,203,330,Albacore,ALB,71,True,False,False,True
94b98df2-23f0-11e9-b83a-cb2ec220b94a,1,1499,85,61861,608,1049,590,719,Yellowfin tuna,YFT,71,True,False,False,True
da8dd1f8-db28-11ea-99cb-0b03e79b3e26,56,1290,45,1,0,194,521,749,Human,HUMAN,81,False,True,False,False
da8dd1f8-db28-11ea-99cb-0b03e79b3e26,56,1290,45,2,486,761,512,749,Human,HUMAN,81,False,True,False,False
da8dd1f8-db28-11ea-99cb-0b03e79b3e26,56,1290,45,3,890,1098,576,749,Human,HUMAN,81,False,True,False,False
da8b6724-db28-11ea-971e-ff3e5d645597,56,1143,10,1,93,318,472,749,Human,HUMAN,81,False,True,False,False
da8b6724-db28-11ea-971e-ff3e5d645597,56,1143,10,2,619,799,513,749,Human,HUMAN,81,False,True,False,False
da8b6724-db28-11ea-971e-ff3e5d645597,56,1143,10,3,911,1137,571,749,Human,HUMAN,81,False,True,False,False
da47b164-db28-11ea-a83f-5340bf67def3,53,1040,0,1,0,123,0,263,Human,HUMAN,71,True,False,False,False
da47b164-db28-11ea-a83f-5340bf67def3,53,1040,0,2,197,294,-3,167,Human,HUMAN,71,True,False,False,False
fc43f27e-5952-11ec-8e90-5f745ea1c0f1,81,953,36,27408,377,569,540,653,Yellowfin tuna,YFT,81,True,False,False,True
fc43f27e-5952-11ec-8e90-5f745ea1c0f1,81,953,36,27386,377,569,540,653,Yellowfin tuna,YFT,81,True,False,False,True
fc43f27e-5952-11ec-8e90-5f745ea1c0f1,81,953,36,27368,377,569,540,653,Yellowfin tuna,YFT,81,True,False,False,True
fc8a17fe-5952-11ec-b0d9-27e030036943,86,948,10,49594,434,572,456,496,Albacore,ALB,81,True,False,False,True
94bec34e-23f0-11e9-a0ab-ef5b11e88375,3,867,95,80739,337,480,342,486,Human,HUMAN,81,True,False,False,False
94bec34e-23f0-11e9-a0ab-ef5b11e88375,3,867,95,80740,555,618,33,184,Human,HUMAN,81,True,False,False,False
94bec34e-23f0-11e9-a0ab-ef5b11e88375,3,867,95,80741,483,597,492,533,Albacore,ALB,81,True,False,False,True
94bec34e-23f0-11e9-a0ab-ef5b11e88375,3,867,95,80742,591,671,0,132,Human,HUMAN,81,True,False,False,False
94bec34e-23f0-11e9-a0ab-ef5b11e88375,3,867,95,80743,286,429,431,595,Human,HUMAN,81,True,False,False,False
94f3c314-23f0-11e9-b651-977178057319,41,861,22,154052,556,724,641,699,Human,HUMAN,81,False,True,False,False
fc6220be-5952-11ec-b2ef-ef89009c84c1,86,760,68,46671,362,429,282,361,Albacore,ALB,81,True,False,False,True
fc6220be-5952-11ec-b2ef-ef89009c84c1,86,760,68,46670,348,568,442,567,Yellowfin tuna,YFT,81,True,False,False,True
da4303b2-db28-11ea-9f10-276529c48448,52,685,9,1,720,791,110,281,Human,HUMAN,71,True,False,False,False
da4303b2-db28-11ea-9f10-276529c48448,52,685,9,2,666,788,399,645,Human,HUMAN,71,True,False,False,False
da4303b2-db28-11ea-9f10-276529c48448,52,685,9,3,708,763,25,118,Human,HUMAN,71,True,False,False,False
da4303b2-db28-11ea-9f10-276529c48448,52,685,9,4,667,716,61,145,Human,HUMAN,71,True,False,False,False
da5b0da4-db28-11ea-9248-7f6d0ce9cf4b,57,611,4,1,1052,1304,83,374,Human,HUMAN,71,True,False,False,False
da49df0c-db28-11ea-ad8a-c73a782b09a5,53,602,15,1,529,1024,8,667,Human,HUMAN,71,True,False,False,False
da49df0c-db28-11ea-ad8a-c73a782b09a5,53,602,15,2,0,115,41,284,Human,HUMAN,71,True,False,False,False
da7f5dbc-db28-11ea-ba27-e71177e7ccbb,60,322,3,1,615,807,622,997,Human,HUMAN,81,True,False,False,False
da7f5dbc-db28-11ea-ba27-e71177e7ccbb,60,322,3,2,606,766,123,564,Human,HUMAN,81,True,False,False,False
da7f5dbc-db28-11ea-ba27-e71177e7ccbb,60,322,3,3,617,770,35,172,Human,HUMAN,81,True,False,False,False
da7f5dbc-db28-11ea-ba27-e71177e7ccbb,60,322,3,4,606,761,0,100,Human,HUMAN,81,True,False,False,False
da602e4c-db28-11ea-99a6-f33dfc9e774f,57,180,43,1,994,1184,414,689,Human,HUMAN,71,True,False,False,False
da602e4c-db28-11ea-99a6-f33dfc9e774f,57,180,43,2,1012,1207,234,464,Human,HUMAN,71,True,False,False,False
da602e4c-db28-11ea-99a6-f33dfc9e774f,57,180,43,3,741,1164,403,553,Swordfish,BILL,71,True,False,False,True
da4adab0-db28-11ea-b022-7fca0337cb6b,53,60,17,1,214,380,0,290,Human,HUMAN,71,True,False,False,False
da4adab0-db28-11ea-b022-7fca0337cb6b,53,60,17,2,713,1002,210,353,Bigeye tuna,BET,71,True,False,False,True
da4adab0-db28-11ea-b022-7fca0337cb6b,53,60,17,3,807,1048,53,340,Human,HUMAN,71,True,False,False,False
fc5841b6-5952-11ec-ae2e-b3945e01f0ba,86,13128,85,54452,365,401,282,365,Albacore,ALB,81,True,False,False,True
da968abe-db28-11ea-a352-27fa78227857,59,13101,41,1,327,404,636,670,Skipjack tuna,SKJ,81,True,False,False,True
da968abe-db28-11ea-a352-27fa78227857,59,13101,41,2,348,425,601,637,Albacore,ALB,81,True,False,False,True
da968abe-db28-11ea-a352-27fa78227857,59,13101,41,3,544,628,588,625,Skipjack tuna,SKJ,81,True,False,False,True
da968abe-db28-11ea-a352-27fa78227857,59,13101,41,4,713,804,98,349,Human,HUMAN,81,True,False,False,False
da968abe-db28-11ea-a352-27fa78227857,59,13101,41,5,928,1080,233,453,Human,HUMAN,81,True,False,False,False
da968abe-db28-11ea-a352-27fa78227857,59,13101,41,6,893,981,127,205,Human,HUMAN,81,True,False,False,False
dac59796-db28-11ea-bcdb-d76d09b853b6,63,13099,7,1,696,867,201,398,Albacore,ALB,81,False,False,True,True
dac59796-db28-11ea-bcdb-d76d09b853b6,63,13099,7,2,500,736,0,214,Human,HUMAN,81,False,False,True,False
fc54bc9e-5952-11ec-a8fb-4b5a1831db1f,84,12765,17,37349,0,85,141,280,Yellowfin tuna,YFT,81,True,False,False,True
94e73ec8-23f0-11e9-a7d6-6fed65436f5c,10,12583,13,143481,254,482,240,324,Albacore,ALB,81,True,False,False,True
94e73ec8-23f0-11e9-a7d6-6fed65436f5c,10,12583,13,143482,314,437,153,212,Yellowfin tuna,YFT,81,True,False,False,True
94e73ec8-23f0-11e9-a7d6-6fed65436f5c,10,12583,13,143483,336,563,0,303,Human,HUMAN,81,True,False,False,False
dabac0b4-db28-11ea-b25f-b7999da8084a,62,12501,35,1,674,824,304,384,Albacore,ALB,81,True,False,False,True
dabac0b4-db28-11ea-b25f-b7999da8084a,62,12501,35,2,634,756,27,263,Human,HUMAN,81,True,False,False,False
dabac0b4-db28-11ea-b25f-b7999da8084a,62,12501,35,3,715,804,0,54,Human,HUMAN,81,True,False,False,False
fc4ac5f4-5952-11ec-95a3-e37d8f8c1666,81,12476,81,22230,311,606,467,642,Yellowfin tuna,YFT,81,True,False,False,True
fc4ac5f4-5952-11ec-95a3-e37d8f8c1666,81,12476,81,22215,311,606,467,642,Yellowfin tuna,YFT,81,True,False,False,True
fc4ac5f4-5952-11ec-95a3-e37d8f8c1666,81,12476,81,22198,311,606,467,642,Yellowfin tuna,YFT,81,True,False,False,True
94bfda04-23f0-11e9-a367-87905f7e5057,3,12468,3,84384,600,696,549,580,Albacore,ALB,81,True,False,False,True
94bfda04-23f0-11e9-a367-87905f7e5057,3,12468,3,84385,549,663,172,356,Human,HUMAN,81,True,False,False,False
94bfda04-23f0-11e9-a367-87905f7e5057,3,12468,3,84386,532,587,109,270,Human,HUMAN,81,True,False,False,False
94bfda04-23f0-11e9-a367-87905f7e5057,3,12468,3,84387,526,599,30,161,Human,HUMAN,81,True,False,False,False
94bfda04-23f0-11e9-a367-87905f7e5057,3,12468,3,84388,598,676,11,165,Human,HUMAN,81,True,False,False,False
94bfda04-23f0-11e9-a367-87905f7e5057,3,12468,3,84389,546,626,572,674,Human,HUMAN,81,True,False,False,False
dab0237a-db28-11ea-b9d7-d3cd7368dad0,59,12363,36,1,246,395,297,542,Human,HUMAN,81,True,False,False,False
dab0237a-db28-11ea-b9d7-d3cd7368dad0,59,12363,36,2,535,645,155,428,Human,HUMAN,81,True,False,False,False
dab0237a-db28-11ea-b9d7-d3cd7368dad0,59,12363,36,3,887,973,115,200,Human,HUMAN,81,True,False,False,False
dab0237a-db28-11ea-b9d7-d3cd7368dad0,59,12363,36,4,943,1098,211,478,Human,HUMAN,81,True,False,False,False
dab0237a-db28-11ea-b9d7-d3cd7368dad0,59,12363,36,5,423,641,445,547,Albacore,ALB,81,True,False,False,True
94a7d5a8-23f0-11e9-aaee-bbb29b1d457c,0,12292,2,1530,369,504,325,465,Human,HUMAN,71,True,False,False,False
da457052-db28-11ea-a4c6-83cf07103d3e,52,12277,31,1,657,802,363,644,Human,HUMAN,71,True,False,False,False
da457052-db28-11ea-a4c6-83cf07103d3e,52,12277,31,2,702,802,160,359,Human,HUMAN,71,True,False,False,False
da457052-db28-11ea-a4c6-83cf07103d3e,52,12277,31,3,540,587,56,204,Human,HUMAN,71,True,False,False,False
da457052-db28-11ea-a4c6-83cf07103d3e,52,12277,31,4,704,781,113,188,Human,HUMAN,71,True,False,False,False
da457052-db28-11ea-a4c6-83cf07103d3e,52,12277,31,5,730,783,67,132,Human,HUMAN,71,True,False,False,False
da481622-db28-11ea-a95b-2ff478e2bc1a,53,12154,30,1,386,954,0,648,Human,HUMAN,71,True,False,False,False
94dda584-23f0-11e9-b53a-5f6dcb3a23eb,12,12054,28,134414,854,1038,619,669,Human,HUMAN,81,False,True,False,False
94dda584-23f0-11e9-b53a-5f6dcb3a23eb,12,12054,28,134415,904,1093,426,559,Human,HUMAN,81,False,True,False,False
94dda584-23f0-11e9-b53a-5f6dcb3a23eb,12,12054,28,134416,443,622,115,257,Human,HUMAN,81,False,True,False,False
fc40f038-5952-11ec-8804-ab513c8851dd,81,11944,45,23721,348,406,236,345,Albacore,ALB,81,True,False,False,True
fc40f038-5952-11ec-8804-ab513c8851dd,81,11944,45,23720,290,514,444,562,Yellowfin tuna,YFT,81,True,False,False,True
fc40f038-5952-11ec-8804-ab513c8851dd,81,11944,45,23719,252,503,489,627,Yellowfin tuna,YFT,81,True,False,False,True
fc40f038-5952-11ec-8804-ab513c8851dd,81,11944,45,23718,507,829,494,636,Yellowfin tuna,YFT,81,True,False,False,True
da51de82-db28-11ea-bbcc-7f7d9d3bf23b,54,11693,39,1,158,238,0,103,Human,HUMAN,71,True,False,False,False
da8a46c8-db28-11ea-95dd-f749c4527ba0,58,11563,18,1,15,143,0,74,Human,HUMAN,81,False,True,False,False
da94436c-db28-11ea-a0d8-cf4e73b30e99,59,11278,7,1,687,778,93,399,Human,HUMAN,81,True,False,False,False
da94436c-db28-11ea-a0d8-cf4e73b30e99,59,11278,7,2,1020,1259,488,742,Human,HUMAN,81,True,False,False,False
da94436c-db28-11ea-a0d8-cf4e73b30e99,59,11278,7,3,0,98,567,725,Human,HUMAN,81,True,False,False,False
da94436c-db28-11ea-a0d8-cf4e73b30e99,59,11278,7,4,898,995,119,199,Human,HUMAN,81,True,False,False,False
da94436c-db28-11ea-a0d8-cf4e73b30e99,59,11278,7,5,331,403,650,687,Albacore,ALB,81,True,False,False,True
da3ef6b4-db28-11ea-956b-cf999497406f,52,11076,20,1,491,620,293,532,Human,HUMAN,71,True,False,False,False
da3ef6b4-db28-11ea-956b-cf999497406f,52,11076,20,2,650,805,340,593,Human,HUMAN,71,True,False,False,False
